Subject,Language,Domain,Metric
22527,erlang,lang,1.0
22528,erlang,backend,1.0
22529,erlang,backend,1.0
22530,erlang,lang,1.0
22531,erlang,db,1.0
22532,erlang,lang,1.0
22533,erlang,backend,1.0
22534,erlang,backend,1.0
22535,erlang,backend,1.0
22536,erlang,backend,2.5
22537,erlang,backend,1.0
22538,erlang,backend,1.0
22539,erlang,db,2.0
22540,erlang,backend,2.0
22541,erlang,backend,1.5
22542,erlang,backend,1.0
22543,erlang,lang,1.0
22544,erlang,db,1.0
22545,erlang,db,2.0
22546,erlang,db,1.0
22547,erlang,backend,1.0
22548,erlang,frontend,1.0
22549,erlang,backend,1.5
22550,erlang,db,1.0
22551,erlang,backend,1.0
22552,erlang,backend,2.0
22553,erlang,backend,1.0
22554,erlang,backend,1.0
22555,erlang,backend,2.0
22556,erlang,db,1.0
22557,erlang,db,1.0
22558,erlang,backend,1.0
22559,erlang,db,1.0
22560,erlang,db,1.5
22561,erlang,backend,1.0
22562,erlang,lang,1.0
22563,erlang,lang,1.0
22564,erlang,lang,1.0
22565,erlang,backend,1.0
22566,erlang,lang,2.0
22567,erlang,lang,1.0
22568,erlang,db,1.0
22569,erlang,lang,1.0
22570,erlang,db,1.0
22571,erlang,backend,2.0
22572,erlang,backend,1.0
22573,erlang,db,1.0
22574,erlang,db,2.0
22575,erlang,lang,1.0
22576,erlang,db,1.0
22577,erlang,db,3.0
22578,erlang,ml,1.0
22579,erlang,lang,1.0
22580,erlang,backend,1.0
22581,erlang,backend,1.0
22582,erlang,backend,1.0
22583,erlang,backend,1.0
22584,erlang,backend,1.0
22585,erlang,db,1.0
22586,erlang,db,1.0
22587,erlang,backend,1.0
22588,erlang,backend,1.0
22589,erlang,backend,1.5
22590,erlang,db,2.0
22591,erlang,db,4.0
22592,erlang,lang,1.0
22593,erlang,game,1.0
22594,erlang,lang,1.5
22595,erlang,backend,1.5
22596,erlang,backend,1.0
22597,erlang,db,1.0
22598,erlang,db,1.0
22599,erlang,ml,2.0
22600,erlang,lang,1.0
22601,erlang,backend,1.0
22602,erlang,backend,1.0
22603,erlang,backend,1.0
22604,erlang,backend,1.0
22605,erlang,db,1.0
22606,erlang,db,1.0
22607,erlang,lang,1.0
22608,erlang,backend,1.0
22609,erlang,backend,1.0
22610,erlang,backend,1.0
22611,erlang,backend,1.0
22612,erlang,lang,2.0
22613,erlang,backend,2.0
22614,erlang,ml,1.0
22615,erlang,backend,3.0
22616,erlang,ml,1.0
22617,erlang,backend,1.0
22618,erlang,backend,1.0
22619,erlang,backend,1.0
22620,erlang,db,1.0
22621,erlang,lang,1.0
22622,erlang,db,1.0
22623,erlang,backend,1.0
22624,erlang,lang,1.0
22625,erlang,backend,1.0
22626,erlang,db,2.0
22627,erlang,ml,2.0
22628,erlang,db,1.0
22629,erlang,lang,1.0
22630,erlang,backend,1.0
22631,erlang,backend,3.0
22632,erlang,db,1.0
22633,erlang,backend,3.0
22634,erlang,backend,1.0
22635,erlang,backend,1.0
22636,erlang,db,1.0
22637,erlang,backend,2.0
22638,erlang,lang,1.0
22639,erlang,backend,2.0
22640,erlang,db,1.0
22641,erlang,backend,1.0
22642,erlang,lang,1.5
22643,erlang,backend,1.0
22644,erlang,db,1.0
22645,erlang,db,1.0
22646,erlang,backend,1.5
22647,erlang,db,2.0
22648,erlang,lang,1.0
22649,erlang,lang,1.0
22650,erlang,backend,1.0
22651,erlang,backend,1.0
22652,erlang,backend,1.0
22653,erlang,backend,1.0
22654,erlang,db,1.0
22655,erlang,db,1.0
22656,erlang,comp,1.0
22657,erlang,lang,1.0
22658,erlang,db,1.0
22659,erlang,db,1.0
22660,erlang,db,2.0
22661,erlang,ml,1.0
22662,erlang,backend,1.0
22663,erlang,lang,1.5
22664,erlang,backend,1.0
22665,erlang,backend,1.0
22666,erlang,backend,1.0
22667,erlang,frontend,1.5
22668,erlang,backend,1.0
22669,erlang,backend,2.0
22670,erlang,backend,2.0
22671,erlang,comp,1.0
22672,erlang,backend,1.5
22673,erlang,db,1.5
22674,erlang,backend,1.0
22675,erlang,lang,1.0
22676,erlang,lang,1.0
22677,erlang,db,1.0
22678,erlang,lang,1.0
22679,erlang,backend,1.0
22680,erlang,backend,1.0
22681,erlang,backend,1.0
22682,erlang,backend,1.0
22683,erlang,backend,1.0
22684,erlang,db,1.0
22685,erlang,lang,1.0
22686,erlang,backend,1.0
22687,erlang,backend,1.5
22688,erlang,backend,2.0
22689,erlang,backend,1.0
22690,erlang,db,2.0
22691,erlang,backend,1.0
22692,erlang,backend,3.0
22693,erlang,db,2.0
22694,erlang,comp,2.0
22695,erlang,backend,1.0
22696,erlang,backend,1.0
22697,erlang,backend,1.0
22698,erlang,backend,0.0
22699,erlang,db,1.0
22700,erlang,db,2.5
22701,erlang,backend,1.0
22702,erlang,backend,1.0
22703,erlang,lang,1.0
22704,erlang,db,1.0
22705,erlang,backend,1.0
22706,erlang,lang,1.0
22707,erlang,comp,1.0
22708,erlang,db,1.0
22709,erlang,db,1.0
22710,erlang,backend,1.0
22711,erlang,backend,1.0
22712,erlang,backend,1.5
22713,erlang,db,1.0
22714,erlang,backend,1.0
22715,erlang,backend,1.0
22716,erlang,backend,2.0
22717,erlang,backend,1.0
22718,erlang,db,1.0
22719,erlang,comp,1.0
22720,erlang,lang,1.0
22721,erlang,backend,1.0
22722,erlang,db,1.0
22723,erlang,backend,1.0
22724,erlang,db,2.0
22725,erlang,backend,1.0
22726,erlang,db,1.0
22727,erlang,lang,2.0
22728,erlang,db,1.0
22729,erlang,db,1.0
22730,erlang,backend,1.0
22731,erlang,backend,1.0
22732,erlang,backend,1.0
22733,erlang,backend,1.0
22734,erlang,backend,1.0
22735,erlang,backend,1.0
22736,erlang,backend,1.0
22737,erlang,lang,1.0
22738,erlang,backend,1.0
22739,erlang,lang,1.0
22740,erlang,lang,1.0
22741,erlang,backend,1.5
22742,erlang,db,1.0
22743,erlang,backend,1.0
22744,erlang,backend,2.0
22745,erlang,backend,1.0
22746,erlang,backend,1.0
22747,erlang,backend,1.5
22748,erlang,game,2.0
22749,erlang,backend,1.0
22750,erlang,backend,1.0
22751,erlang,ml,2.0
22752,erlang,db,1.0
22753,erlang,db,1.0
22754,erlang,db,1.0
22755,erlang,backend,2.0
22756,erlang,backend,2.0
22757,erlang,lang,1.0
22758,erlang,backend,1.0
22759,erlang,db,1.0
22760,erlang,backend,1.0
22761,erlang,backend,1.0
22762,erlang,backend,1.0
22763,erlang,db,1.5
22764,erlang,db,1.0
22765,erlang,backend,1.0
22766,erlang,lang,1.0
22767,erlang,db,1.0
22768,erlang,lang,4.0
22769,erlang,db,1.0
22770,erlang,backend,2.0
22771,erlang,backend,1.0
22772,erlang,backend,1.0
22773,erlang,lang,1.0
22774,erlang,backend,2.0
22775,erlang,lang,1.0
22776,erlang,db,1.0
22777,erlang,backend,1.0
22778,erlang,backend,1.0
22779,erlang,backend,6.0
22780,erlang,backend,2.0
22781,erlang,backend,1.5
22782,erlang,backend,1.0
22783,erlang,backend,3.0
22784,erlang,db,1.0
22785,erlang,db,1.0
22786,erlang,backend,1.0
22787,erlang,db,1.0
22788,erlang,lang,1.0
22789,erlang,backend,1.0
22790,erlang,ml,1.5
22791,erlang,lang,1.0
22792,erlang,lang,1.0
22793,erlang,db,1.0
22794,erlang,backend,1.0
22795,erlang,backend,1.0
22796,erlang,backend,2.0
22797,erlang,db,1.0
22798,erlang,db,1.0
22799,erlang,ml,1.0
22800,erlang,backend,1.0
22801,erlang,backend,2.0
22802,erlang,backend,1.0
22803,erlang,backend,2.0
22804,erlang,db,3.5
22805,erlang,backend,1.0
22806,erlang,db,1.0
22807,erlang,backend,1.0
22808,erlang,backend,2.0
22809,erlang,lang,1.0
22810,erlang,backend,2.5
22811,erlang,backend,2.0
22812,erlang,db,3.0
22813,erlang,db,2.0
22814,erlang,lang,1.0
22815,erlang,db,1.5
22816,erlang,db,2.0
22817,erlang,db,1.0
22818,erlang,db,1.0
22819,erlang,backend,4.0
22820,erlang,backend,1.0
22821,erlang,backend,1.0
22822,erlang,db,1.0
22823,erlang,backend,1.0
22824,erlang,backend,1.0
22825,erlang,backend,1.5
22826,erlang,lang,1.0
22827,erlang,db,1.0
22828,erlang,backend,1.0
22829,erlang,backend,1.0
22830,erlang,backend,1.0
22831,erlang,db,1.0
22832,erlang,lang,1.0
22833,erlang,backend,1.0
22834,erlang,db,1.0
22835,erlang,backend,3.0
22836,erlang,backend,1.0
22837,erlang,backend,1.0
22838,erlang,backend,2.0
22839,erlang,db,1.0
22840,erlang,db,1.0
22841,erlang,backend,1.0
22842,erlang,backend,1.0
22843,erlang,lang,1.0
22844,erlang,lang,1.0
22845,erlang,backend,1.0
22846,erlang,backend,2.0
22847,erlang,backend,1.0
22848,erlang,lang,1.0
22849,erlang,db,1.0
22850,erlang,backend,1.0
22851,erlang,backend,2.0
22852,erlang,lang,1.0
22853,erlang,backend,1.0
22854,erlang,backend,1.0
22855,erlang,ml,1.0
22856,erlang,db,1.0
22857,erlang,backend,1.0
22858,erlang,backend,1.0
22859,erlang,backend,2.0
22860,erlang,frontend,1.0
22861,erlang,lang,1.0
22862,erlang,backend,1.5
22863,erlang,backend,2.0
22864,erlang,lang,1.0
22865,erlang,db,1.0
22866,erlang,backend,1.0
22867,erlang,lang,1.5
22868,erlang,lang,1.0
22869,erlang,backend,1.0
22870,erlang,comp,2.0
22871,erlang,lang,2.0
22872,erlang,backend,2.0
22873,erlang,backend,1.0
22874,erlang,db,0.5
22875,erlang,db,1.0
22876,erlang,backend,1.0
22877,erlang,db,1.0
22878,erlang,lang,1.0
22879,erlang,db,1.0
22880,erlang,backend,1.0
22881,erlang,backend,1.0
22882,erlang,db,1.0
22883,erlang,frontend,1.5
22884,erlang,backend,1.0
22885,erlang,db,1.0
22886,erlang,backend,1.0
22887,erlang,comp,2.0
22888,erlang,lang,1.0
22889,erlang,db,1.0
22890,erlang,backend,1.5
22891,erlang,backend,1.0
22892,erlang,lang,1.0
22893,erlang,db,2.0
22894,erlang,frontend,1.5
22895,erlang,backend,2.0
22896,erlang,lang,1.5
22897,erlang,db,1.0
22898,erlang,db,1.0
22899,erlang,db,2.0
22900,erlang,backend,1.0
22901,erlang,db,1.0
22902,erlang,backend,2.0
22903,erlang,db,1.0
22904,erlang,db,1.0
22905,erlang,backend,1.0
22906,erlang,lang,1.0
22907,erlang,db,1.0
22908,erlang,backend,1.5
22909,erlang,backend,1.0
22910,erlang,backend,1.0
22911,erlang,backend,1.0
22912,erlang,lang,1.0
22913,erlang,backend,1.0
22914,erlang,db,1.0
22915,erlang,backend,1.0
22916,erlang,db,1.5
22917,erlang,lang,1.0
22918,erlang,backend,2.0
22919,erlang,db,1.0
22920,erlang,backend,2.0
22921,erlang,backend,1.0
22922,erlang,backend,1.0
22923,erlang,lang,1.0
22924,erlang,backend,2.0
22925,erlang,backend,1.0
22926,erlang,db,1.5
22927,erlang,db,1.0
22928,erlang,backend,1.0
22929,erlang,db,1.5
22930,erlang,backend,1.0
22931,erlang,backend,1.0
22932,erlang,backend,1.0
22933,erlang,backend,1.0
22934,erlang,backend,1.0
22935,erlang,backend,1.5
22936,erlang,db,2.0
22937,erlang,lang,1.0
22938,erlang,backend,3.0
22939,erlang,backend,1.0
22940,erlang,backend,1.0
22941,erlang,backend,2.0
22942,erlang,db,1.0
22943,erlang,backend,2.0
22944,erlang,lang,2.0
22945,erlang,backend,1.0
22946,erlang,backend,1.0
22947,erlang,backend,1.0
22948,erlang,db,1.0
22949,erlang,db,1.0
22950,erlang,backend,2.0
22951,erlang,backend,1.0
22952,erlang,backend,2.0
22953,erlang,db,1.0
22954,erlang,backend,1.5
22955,erlang,backend,1.0
22956,erlang,backend,1.0
22957,erlang,db,1.0
22958,erlang,backend,1.0
22959,erlang,db,1.5
22960,erlang,comp,1.0
22961,erlang,db,1.0
22962,erlang,backend,1.0
22963,erlang,lang,1.0
22964,erlang,lang,1.0
22965,erlang,lang,1.0
22966,erlang,lang,1.0
22967,erlang,backend,1.0
22968,erlang,db,1.0
22969,erlang,db,3.0
22970,erlang,db,1.0
22971,erlang,db,2.0
22972,erlang,lang,1.0
22973,erlang,lang,1.0
22974,erlang,db,1.0
22975,erlang,db,1.0
22976,erlang,backend,1.0
22977,erlang,ml,2.0
22978,erlang,db,1.0
22979,erlang,lang,1.0
22980,erlang,db,1.0
22981,erlang,backend,1.0
22982,erlang,lang,1.0
22983,erlang,backend,1.0
22984,erlang,backend,1.0
22985,erlang,ml,1.0
22986,erlang,backend,1.0
22987,erlang,game,1.0
22988,erlang,lang,1.0
22989,erlang,db,1.0
22990,erlang,comp,1.0
22991,erlang,db,1.0
22992,erlang,db,1.0
22993,erlang,backend,2.0
22994,erlang,backend,1.0
22995,erlang,db,1.0
22996,erlang,backend,1.0
22997,erlang,backend,1.0
22998,erlang,db,1.0
22999,erlang,backend,2.0
23000,erlang,backend,1.0
23001,erlang,db,2.0
23002,erlang,backend,1.5
23003,erlang,backend,1.0
23004,erlang,lang,1.0
23005,erlang,db,1.0
23006,erlang,lang,1.0
23007,erlang,backend,3.0
23008,erlang,lang,0.5
23009,erlang,db,1.0
23010,erlang,db,1.0
23011,erlang,lang,1.0
23012,erlang,lang,1.0
23013,erlang,db,2.0
23014,erlang,backend,1.0
23015,erlang,backend,1.0
23016,erlang,backend,1.0
23017,erlang,backend,1.0
23018,erlang,backend,2.0
23019,erlang,backend,1.0
23020,erlang,backend,1.0
23021,erlang,db,1.0
23022,erlang,backend,1.0
23023,erlang,comp,1.0
23024,erlang,frontend,5.0
23025,erlang,backend,3.0
23026,erlang,backend,1.5
23027,erlang,backend,1.0
23028,erlang,lang,1.0
23029,erlang,db,2.0
23030,erlang,db,1.0
23031,erlang,backend,1.0
23032,erlang,frontend,1.0
23033,erlang,backend,1.0
23034,erlang,db,1.5
23035,erlang,backend,2.0
23036,erlang,db,1.0
23037,erlang,backend,1.5
23038,erlang,backend,1.0
23039,erlang,backend,1.0
23040,erlang,backend,1.0
23041,erlang,backend,1.0
23042,erlang,game,1.5
23043,erlang,db,1.0
23044,erlang,lang,1.0
23045,erlang,backend,1.0
23046,erlang,backend,1.0
23047,erlang,lang,1.0
23048,erlang,backend,1.0
23049,erlang,lang,1.5
23050,erlang,comp,1.0
23051,erlang,db,1.0
23052,erlang,backend,1.0
23053,erlang,db,2.0
23054,erlang,backend,1.0
23055,erlang,db,2.0
23056,erlang,backend,1.0
23057,erlang,db,1.0
23058,erlang,lang,2.0
23059,erlang,db,1.0
23060,erlang,backend,2.0
23061,erlang,db,1.0
23062,erlang,lang,1.0
23063,erlang,backend,1.0
23064,erlang,db,1.0
23065,erlang,backend,1.0
23066,erlang,lang,1.0
23067,erlang,backend,1.0
23068,erlang,db,2.0
23069,erlang,db,2.0
23070,erlang,backend,1.0
23071,erlang,db,1.0
23072,erlang,lang,1.0
23073,erlang,backend,1.0
23074,erlang,lang,1.0
23075,erlang,lang,1.0
23076,erlang,game,1.0
23077,erlang,backend,1.0
23078,erlang,db,2.0
23079,erlang,db,1.0
23080,erlang,backend,1.0
23081,erlang,backend,1.0
23082,erlang,lang,1.0
23083,erlang,backend,1.0
23084,erlang,lang,1.0
23085,erlang,backend,1.0
23086,erlang,backend,1.0
23087,erlang,lang,0.5
23088,erlang,db,3.0
23089,erlang,db,2.0
23090,erlang,backend,1.0
23091,erlang,backend,2.0
23092,erlang,backend,1.5
23093,erlang,lang,1.0
23094,erlang,backend,3.0
23095,erlang,backend,1.0
23096,erlang,backend,2.0
23097,erlang,backend,1.0
23098,erlang,comp,1.0
23099,erlang,backend,1.0
23100,erlang,backend,2.0
23101,erlang,backend,1.0
23102,erlang,backend,1.0
23103,erlang,frontend,1.0
23104,erlang,db,1.0
23105,erlang,lang,1.0
23106,erlang,backend,1.0
23107,erlang,backend,2.0
23108,erlang,backend,1.0
23109,erlang,backend,2.0
23110,erlang,db,1.0
23111,erlang,db,3.0
23112,erlang,lang,1.0
23113,erlang,backend,1.0
23114,erlang,comp,1.5
23115,erlang,lang,1.0
23116,erlang,db,2.0
23117,erlang,frontend,4.0
23118,erlang,backend,1.0
23119,erlang,db,1.0
23120,erlang,backend,1.5
23121,erlang,db,1.0
23122,erlang,backend,1.0
23123,erlang,backend,2.0
23124,erlang,lang,1.0
23125,erlang,lang,1.0
23126,erlang,backend,1.0
23127,erlang,ml,1.0
23128,erlang,backend,1.5
23129,erlang,db,3.0
23130,erlang,backend,1.0
23131,erlang,backend,1.0
23132,erlang,lang,1.0
23133,erlang,backend,1.0
23134,erlang,backend,2.0
23135,erlang,backend,1.0
23136,erlang,lang,1.0
23137,erlang,backend,1.0
23138,erlang,lang,1.0
23139,erlang,backend,1.0
23140,erlang,db,1.0
23141,erlang,lang,1.0
23142,erlang,db,1.0
23143,erlang,db,1.0
23144,erlang,backend,1.0
23145,erlang,db,1.0
23146,erlang,db,1.0
23147,erlang,backend,2.0
23148,erlang,db,1.0
23149,erlang,backend,2.0
23150,erlang,backend,1.0
23151,erlang,lang,2.0
23152,erlang,lang,1.0
23153,erlang,db,1.0
23154,erlang,comp,1.0
23155,erlang,backend,1.0
23156,erlang,backend,1.0
23157,erlang,lang,1.0
23158,erlang,backend,1.0
23159,erlang,backend,1.0
23160,erlang,backend,1.0
23161,erlang,backend,1.0
23162,erlang,db,1.0
23163,erlang,db,1.0
23164,erlang,backend,1.0
23165,erlang,lang,1.0
23166,erlang,backend,1.0
23167,erlang,db,2.0
23168,erlang,lang,1.0
23169,erlang,backend,1.0
23170,erlang,db,1.0
23171,erlang,db,1.0
23172,erlang,backend,1.0
23173,erlang,backend,1.0
23174,erlang,backend,1.0
23175,erlang,db,1.0
23176,erlang,db,2.0
23177,erlang,db,1.0
23178,erlang,backend,2.0
23179,erlang,backend,1.0
23180,erlang,lang,1.0
23181,erlang,db,1.0
23182,erlang,lang,1.0
23183,erlang,game,2.0
23184,erlang,backend,1.0
23185,erlang,backend,2.0
23186,erlang,lang,1.0
23187,erlang,db,1.0
23188,erlang,db,2.0
23189,erlang,backend,1.0
23190,erlang,backend,1.5
23191,erlang,lang,1.0
23192,erlang,backend,1.0
23193,erlang,backend,1.0
23194,erlang,backend,1.0
23195,erlang,backend,1.0
23196,erlang,db,1.5
23197,erlang,lang,1.0
23198,erlang,db,1.0
23199,erlang,backend,1.0
23200,erlang,db,1.0
23201,erlang,db,1.0
23202,erlang,backend,1.0
23203,erlang,backend,1.0
23204,erlang,lang,1.0
23205,erlang,lang,1.0
23206,erlang,db,1.0
23207,erlang,db,1.0
23208,erlang,backend,1.0
23209,erlang,backend,1.0
23210,erlang,db,2.0
23211,erlang,backend,1.5
23212,erlang,comp,1.0
23213,erlang,backend,0.5
23214,erlang,db,1.0
23215,erlang,backend,1.0
23216,erlang,backend,1.0
23217,erlang,backend,2.0
23218,erlang,backend,1.5
23219,erlang,backend,1.0
23220,erlang,lang,1.0
23221,erlang,backend,1.0
23222,erlang,db,1.0
23223,erlang,backend,1.0
23224,erlang,backend,1.0
23225,erlang,db,1.0
23226,erlang,db,1.0
23227,erlang,db,2.0
23228,erlang,db,1.0
23229,erlang,db,1.0
23230,erlang,backend,1.0
23231,erlang,game,1.0
23232,erlang,lang,1.0
23233,erlang,db,2.0
23234,erlang,lang,1.0
23235,erlang,backend,1.0
23236,erlang,backend,1.0
23237,erlang,lang,1.0
23238,erlang,db,2.0
23239,erlang,db,1.0
23240,erlang,db,1.0
23241,erlang,backend,1.0
23242,erlang,backend,1.0
23243,erlang,db,1.0
23244,erlang,backend,1.5
23245,erlang,lang,1.0
23246,erlang,lang,1.0
23247,erlang,lang,1.0
23248,erlang,backend,1.0
23249,erlang,lang,1.0
23250,erlang,backend,1.0
23251,erlang,backend,1.5
23252,erlang,db,1.0
23253,erlang,backend,1.0
23254,erlang,backend,1.0
23255,erlang,backend,2.0
23256,erlang,comp,1.0
23257,erlang,lang,1.0
23258,erlang,backend,1.0
23259,erlang,backend,1.0
23260,erlang,backend,1.0
23261,erlang,backend,2.0
23262,erlang,backend,2.0
23263,erlang,backend,1.0
23264,erlang,backend,1.0
23265,erlang,db,1.0
23266,erlang,backend,1.0
23267,erlang,lang,1.0
23268,erlang,db,2.0
23269,erlang,lang,1.0
23270,erlang,backend,1.0
23271,erlang,backend,1.0
23272,erlang,db,1.0
23273,erlang,frontend,1.0
23274,erlang,backend,1.0
23275,erlang,backend,1.0
23276,erlang,backend,1.0
23277,erlang,db,1.0
23278,erlang,lang,1.0
23279,erlang,backend,2.0
23280,erlang,db,1.0
23281,erlang,backend,1.0
23282,erlang,lang,1.0
23283,erlang,backend,1.0
23284,erlang,lang,1.0
23285,erlang,backend,2.0
23286,erlang,backend,1.0
23287,erlang,lang,1.0
23288,erlang,backend,1.0
23289,erlang,backend,1.0
23290,erlang,db,1.5
23291,erlang,lang,1.0
23292,erlang,lang,1.0
23293,erlang,lang,1.0
23294,erlang,lang,1.0
23295,erlang,lang,0.0
23296,erlang,db,1.0
23297,erlang,db,2.0
23298,erlang,backend,2.0
23299,erlang,db,2.0
23300,erlang,lang,1.0
23301,erlang,db,1.0
23302,erlang,db,1.0
23303,erlang,lang,1.0
23304,erlang,db,1.0
23305,erlang,backend,1.0
23306,erlang,lang,1.0
23307,erlang,backend,1.0
23308,erlang,backend,2.0
23309,erlang,backend,1.0
23310,erlang,db,1.5
23311,erlang,backend,2.0
23312,erlang,db,1.0
23313,erlang,db,1.0
23314,erlang,ml,2.0
23315,erlang,backend,1.0
23316,erlang,db,2.0
23317,erlang,backend,1.0
23318,erlang,backend,1.0
23319,erlang,backend,1.0
23320,erlang,backend,1.0
23321,erlang,db,2.0
23322,erlang,lang,1.0
23323,erlang,backend,1.5
23324,erlang,db,1.0
23325,erlang,db,1.0
23326,erlang,db,2.0
23327,erlang,lang,1.0
23328,erlang,backend,1.0
23329,erlang,backend,2.0
23330,erlang,db,1.0
23331,erlang,backend,1.0
23332,erlang,backend,1.0
23333,erlang,backend,1.0
23334,erlang,lang,1.0
23335,erlang,db,1.0
23336,erlang,lang,1.0
23337,erlang,backend,1.0
23338,erlang,backend,1.0
23339,erlang,lang,1.0
23340,erlang,db,1.0
23341,erlang,db,3.0
23342,erlang,backend,1.0
23343,erlang,lang,1.0
23344,erlang,backend,1.0
23345,erlang,db,1.5
23346,erlang,backend,1.0
23347,erlang,backend,1.0
23348,erlang,lang,1.0
23349,erlang,db,1.0
23350,erlang,backend,1.0
23351,erlang,backend,1.0
23352,erlang,backend,1.5
23353,erlang,backend,6.0
23354,erlang,db,1.0
23355,erlang,backend,1.0
23356,erlang,backend,1.0
23357,erlang,lang,1.0
23358,erlang,db,1.0
23359,erlang,backend,1.0
23360,erlang,frontend,1.0
23361,erlang,db,1.5
23362,erlang,db,1.0
23363,erlang,db,1.0
23364,erlang,frontend,1.0
23365,erlang,lang,1.0
23366,erlang,lang,1.0
23367,erlang,db,1.0
23368,erlang,backend,2.0
23369,erlang,db,2.0
23370,erlang,backend,2.0
23371,erlang,frontend,2.0
23372,erlang,db,1.0
23373,erlang,backend,1.0
23374,erlang,db,1.0
23375,erlang,backend,1.0
23376,erlang,db,1.0
23377,erlang,db,2.0
23378,erlang,db,1.0
23379,erlang,backend,1.5
23380,erlang,backend,1.0
23381,erlang,db,1.5
23382,erlang,lang,1.0
23383,erlang,backend,1.0
23384,erlang,backend,1.0
23385,erlang,backend,1.0
23386,erlang,db,1.0
23387,erlang,backend,1.0
23388,erlang,lang,1.0
23389,erlang,backend,1.0
23390,erlang,db,1.0
23391,erlang,backend,1.0
23392,erlang,backend,2.0
23393,erlang,backend,1.0
23394,erlang,backend,1.0
23395,erlang,backend,1.0
23396,erlang,db,1.0
23397,erlang,backend,1.0
23398,erlang,backend,1.0
23399,erlang,db,1.0
23400,erlang,backend,2.0
23401,erlang,db,1.0
23402,erlang,db,1.0
23403,erlang,lang,1.0
23404,erlang,backend,1.0
23405,erlang,backend,1.0
23406,erlang,backend,1.0
23407,erlang,backend,1.0
23408,erlang,db,1.0
23409,erlang,backend,1.0
23410,erlang,lang,1.0
23411,erlang,backend,1.0
23412,erlang,backend,2.0
23413,erlang,backend,1.0
23414,erlang,db,1.0
23415,erlang,backend,1.0
23416,erlang,backend,1.0
23417,erlang,lang,1.0
23418,erlang,db,1.0
23419,erlang,backend,1.0
23420,erlang,db,1.0
23421,erlang,backend,1.0
23422,erlang,lang,1.0
23423,erlang,backend,1.0
23424,erlang,db,2.0
23425,erlang,lang,1.0
23426,erlang,db,1.0
23427,erlang,backend,1.5
23428,erlang,backend,2.0
23429,erlang,backend,1.0
23430,erlang,backend,1.0
23431,erlang,db,1.0
23432,erlang,db,1.0
23433,erlang,db,1.0
23434,erlang,backend,2.0
23435,erlang,db,1.0
23436,erlang,backend,1.0
23437,erlang,backend,1.5
23438,erlang,backend,1.0
23439,erlang,backend,1.0
23440,erlang,lang,1.0
23441,erlang,backend,1.0
23442,erlang,backend,1.0
23443,erlang,backend,1.0
23444,erlang,backend,1.0
23445,erlang,db,1.0
23446,erlang,backend,1.0
23447,erlang,db,1.0
23448,erlang,lang,1.0
23449,erlang,db,1.0
23450,erlang,backend,2.0
23451,erlang,lang,1.0
23452,erlang,lang,1.0
23453,erlang,lang,1.0
23454,erlang,backend,1.0
23455,erlang,backend,1.0
23456,erlang,db,1.5
23457,erlang,backend,1.5
23458,erlang,db,1.0
23459,erlang,ml,2.0
23460,erlang,db,1.0
23461,erlang,lang,1.0
23462,erlang,backend,1.0
23463,erlang,backend,1.5
23464,erlang,lang,1.0
23465,erlang,backend,1.0
23466,erlang,backend,2.0
23467,erlang,db,1.0
23468,erlang,ml,1.0
